WKT,name,description
"POLYGON ((106.7247183 -6.0877949, 106.7175515 -6.0937956, 106.6887124 -6.0982336, 106.6880258 -6.1050611, 106.6983254 -6.1115472, 106.6893991 -6.1132541, 106.6893991 -6.1193987, 106.6863092 -6.1275915, 106.692489 -6.1357841, 106.6856225 -6.1429525, 106.6879612 -6.153793, 106.6865879 -6.1701773, 106.7030674 -6.1770039, 106.7126804 -6.1879264, 106.7229801 -6.1899743, 106.7243534 -6.2022617, 106.7163507 -6.2222682, 106.73901 -6.224316, 106.7520563 -6.2523017, 106.750683 -6.2707306, 106.7630426 -6.2796035, 106.7794905 -6.3173674, 106.8018065 -6.3142962, 106.8093596 -6.3180498, 106.8004332 -6.3313579, 106.8000899 -6.3412535, 106.7932234 -6.346713, 106.7935667 -6.3630912, 106.7980299 -6.3665033, 106.805583 -6.3630912, 106.8086729 -6.3654797, 106.8148528 -6.3569494, 106.8261846 -6.3567835, 106.8357976 -6.3545656, 106.835111 -6.3514947, 106.8397458 -6.3521771, 106.8373426 -6.3477413, 106.8397458 -6.3446703, 106.8385442 -6.3433054, 106.8368276 -6.3448409, 106.835111 -6.3444997, 106.8375142 -6.3409169, 106.8404325 -6.3421112, 106.845754 -6.3421112, 106.8476423 -6.3369928, 106.8497022 -6.3361398, 106.8515905 -6.3376753, 106.8498739 -6.3392108, 106.8514188 -6.3417699, 106.854852 -6.3436467, 106.8538221 -6.345694, 106.8562253 -6.3474001, 106.8560537 -6.3518359, 106.8613752 -6.3569541, 106.8706449 -6.3530301, 106.8735631 -6.3562717, 106.8721898 -6.3607074, 106.8756231 -6.3613898, 106.8793996 -6.3646313, 106.8830045 -6.3658255, 106.8835195 -6.3697494, 106.8886693 -6.368214, 106.8943342 -6.3712848, 106.8977674 -6.369067, 106.9012006 -6.3695788, 106.9063505 -6.3612192, 106.9140752 -6.3653137, 106.9163068 -6.3545656, 106.9188817 -6.3417699, 106.9209417 -6.3327275, 106.920255 -6.3296564, 106.9183668 -6.3282915, 106.9214567 -6.3236849, 106.920255 -6.3221493, 106.9226583 -6.3146421, 106.92077 -6.3120828, 106.9218 -6.3057698, 106.9209417 -6.3009923, 106.9156202 -6.2974092, 106.9130452 -6.2989448, 106.9118436 -6.2960442, 106.9084104 -6.2825646, 106.910127 -6.2728385, 106.9063505 -6.272156, 106.9051488 -6.2689139, 106.9049772 -6.2612353, 106.909097 -6.2586758, 106.9157918 -6.25714, 106.9159635 -6.2532153, 106.9204267 -6.2496318, 106.922315 -6.2540685, 106.930383 -6.2540685, 106.9384511 -6.2533859, 106.9432577 -6.2521915, 106.9439443 -6.239052, 106.9417127 -6.239052, 106.9418844 -6.2375162, 106.9451818 -6.2358918, 106.9479284 -6.2263355, 106.9510183 -6.2208747, 106.9589148 -6.21439, 106.9657812 -6.2092704, 106.9674978 -6.1980071, 106.9726477 -6.1833303, 106.9716157 -6.1586797, 106.9720449 -6.1515115, 106.9717016 -6.1459646, 106.9728603 -6.146434, 106.9727744 -6.1451112, 106.9717874 -6.1430631, 106.971013 -6.1414209, 106.9704989 -6.1311455, 106.9703702 -6.1273052, 106.9710139 -6.1249584, 106.9697694 -6.1219714, 106.9696406 -6.117619, 106.9698552 -6.1123705, 106.9705848 -6.1104929, 106.9699839 -6.1090421, 106.9703702 -6.1043909, 106.9664175 -6.0912087, 106.7247183 -6.0877949))",DKI Jakarta,
