WKT,name,description
"POLYGON ((110.0266974 -7.8965904, 110.3398078 -8.0285153, 110.3617805 -8.0625096, 110.7147162 -8.1943806, 110.831446 -8.2134099, 110.831446 -8.1794283, 110.8149665 -8.1413655, 110.8012336 -8.1685536, 110.7847541 -8.1508815, 110.788874 -8.1073778, 110.755915 -8.0189964, 110.7710212 -7.9605181, 110.7696479 -7.9101928, 110.7847541 -7.8476178, 110.7847541 -7.8231293, 110.7723945 -7.8108846, 110.7600349 -7.8272109, 110.7449287 -7.8149662, 110.7174628 -7.7904758, 110.713343 -7.8027212, 110.6790107 -7.809524, 110.6707709 -7.7891152, 110.6597846 -7.8068029, 110.6460517 -7.7986395, 110.6227058 -7.8054423, 110.6021064 -7.8027212, 110.5801337 -7.8068029, 110.5856269 -7.7959183, 110.5636542 -7.7836727, 110.5458015 -7.7891152, 110.538935 -7.8040818, 110.5155891 -7.7836727, 110.5018561 -7.7673447, 110.4922431 -7.7510161, 110.4592841 -7.5686372, 110.4482978 -7.5441327, 110.4153388 -7.5618305, 110.3988593 -7.5917792, 110.312342 -7.6503091, 110.2848762 -7.6802515, 110.2807563 -7.7074701, 110.2615302 -7.6925001, 110.2670234 -7.6775295, 110.2656501 -7.6598364, 110.256037 -7.6435037, 110.2450507 -7.6543922, 110.2189582 -7.6503091, 110.1502936 -7.6475869, 110.1145881 -7.6598364, 110.1351874 -7.6788905, 110.1351874 -7.7129136, 110.1132148 -7.7741481, 110.0692695 -7.8136057, 110.0582831 -7.8408156, 110.0472968 -7.8557803, 110.0266974 -7.8965904))",DI Yogyakarta,
